time,P,Ta,Tamin,Tamax,RH,d2hP,lai_0,lai_1,lai_2,lai_3,PET
2017-12-14,0.0001,276.25,274.25,277.45,0.8564285714285714,-56.35145746,1.3329368029739777,1.1389346590909093,1.3074307620817844,1.2479166666666668,0.0007130903362973142
2017-12-15,0.0012,274.25,272.95,275.34999999999997,0.8571428571428571,-80.25303174,1.333828996282528,1.131988636363637,1.3061802973977696,1.2416666666666667,0.0004442931748228827
2017-12-16,0.0013,274.65,273.34999999999997,276.34999999999997,0.855,-73.87911975,1.3347211895910782,1.1250426136363638,1.3049298327137546,1.2354166666666666,0.00047778134692032936
2017-12-17,0.0015,273.95,273.15,275.04999999999995,0.86,-67.79506666,1.3356133828996284,1.1180965909090912,1.3036793680297398,1.2291666666666667,0.0003778723245747769
2017-12-18,0.0,272.75,270.04999999999995,275.15,0.8585714285714287,-80.56846755,1.3365055762081786,1.1111505681818183,1.302428903345725,1.2229166666666669,0.0004204307408514443
2017-12-19,0.0013,272.75,269.84999999999997,274.34999999999997,0.8635714285714287,-80.56846755,1.3373977695167287,1.1042045454545455,1.30117843866171,1.2166666666666668,0.00046147025920758623
2017-12-20,0.0002,274.54999999999995,273.34999999999997,276.25,0.8807142857142857,-73.71979122,1.3183271375464685,1.0834517045454548,1.280328996282528,1.1916666666666669,0.00032743489299636293
2017-12-21,0.0006,278.25,276.25,280.25,0.8992857142857144,-41.62833749,1.2992565055762082,1.062698863636364,1.2594795539033456,1.1666666666666667,0.0005579834174064533
2017-12-22,0.0,278.15,276.84999999999997,279.34999999999997,0.9028571428571428,-79.80541642,1.280185873605948,1.041946022727273,1.2386301115241634,1.1416666666666666,0.0005017072052483317
2017-12-23,0.0,279.54999999999995,276.84999999999997,282.34999999999997,0.9,-61.17030594,1.2611152416356877,1.021193181818182,1.2177806691449813,1.1166666666666667,0.0006719654994387492
2017-12-24,0.0,282.65,282.15,283.15,0.9,-46.26775925,1.2420446096654276,1.000440340909091,1.1969312267657992,1.0916666666666668,0.0007246058749807786
2017-12-25,0.0,280.65,275.34999999999997,282.65,0.8935714285714286,-61.33515246,1.2229739776951674,0.9796875,1.1760817843866171,1.0666666666666669,0.0010686313325751493
2017-12-26,0.0,277.25,273.75,281.15,0.8942857142857144,-61.33515246,1.203903345724907,0.9589346590909092,1.1552323420074349,1.0416666666666663,0.0005174605403997744
2017-12-27,0.0006,275.25,273.04999999999995,277.95,0.8978571428571429,-62.786923,1.1848327137546468,0.9381818181818182,1.1343828996282528,1.0166666666666666,0.0004133109969309745
2017-12-28,0.0028,275.65,273.84999999999997,276.75,0.9014285714285714,-74.60571607,1.2030334572490706,0.9503011363636364,1.1661234200743493,1.08,0.0004777816489604837
2017-12-29,0.0,274.25,271.04999999999995,276.65,0.8885714285714286,-73.25959888,1.2212342007434944,0.9624204545454548,1.197863940520446,1.1433333333333335,0.0005541319456635365
2017-12-30,0.0014,274.95,271.25,282.15,0.8821428571428571,-73.25959888,1.2394349442379182,0.9745397727272728,1.2296044609665429,1.206666666666667,0.00022058347441453869
2017-12-31,0.0021000000000000003,282.25,279.25,284.95,0.8735714285714287,-58.18688371,1.257635687732342,0.9866590909090912,1.2613449814126394,1.2700000000000002,0.0008143043302834115
2018-01-01,0.001,281.25,275.65,284.95,0.8614285714285714,-32.40827079,1.2758364312267658,0.9987784090909092,1.2930855018587362,1.3333333333333337,0.0010490799741851135
2018-01-02,0.0013,277.04999999999995,275.75,278.25,0.8578571428571429,-60.3336264,1.2558736059479554,0.994650213068182,1.2716115241635688,1.3083333333333336,0.0005376862239183607
2018-01-03,0.0162,277.34999999999997,274.04999999999995,280.45,0.8514285714285714,-73.49264453,1.235910780669145,0.9905220170454548,1.2501375464684015,1.2833333333333337,0.0007547992051357957
2018-01-04,0.0008,279.34999999999997,278.15,280.65,0.8414285714285714,-70.89522559,1.2159479553903343,0.9863938210227274,1.228663568773234,1.2583333333333335,0.0007989197644407993
2018-01-05,0.0002,280.15,277.34999999999997,282.75,0.8342857142857143,-51.66455368,1.195985130111524,0.982265625,1.2071895910780668,1.2333333333333336,0.0009232415945238339
2018-01-06,0.0,278.25,276.84999999999997,281.34999999999997,0.835,-76.13314876,1.1760223048327136,0.978137428977273,1.1857156133828997,1.2083333333333337,0.0005261714145675717
2018-01-07,0.0,274.45,271.15,276.84999999999997,0.8371428571428571,-76.13314876,1.1560594795539032,0.9740092329545456,1.1642416356877323,1.1833333333333336,0.0006306365588598168
2018-01-08,0.0,271.45,269.15,274.75,0.8307142857142857,-76.13314876,1.1360966542750928,0.9698810369318184,1.142767657992565,1.1583333333333337,0.00048325542448005455
2018-01-09,0.004200000000000001,274.95,270.54999999999995,277.95,0.815,-76.13314876,1.1161338289962823,0.9657528409090912,1.1212936802973976,1.1333333333333335,0.0009051667124777296
2018-01-10,0.0011,275.84999999999997,274.34999999999997,277.75,0.825,-67.57309811,1.131635687732342,0.9609428267045456,1.1221449814126394,1.1,0.0005467775090761225
2018-01-11,0.0021000000000000003,275.15,274.54999999999995,275.84999999999997,0.8314285714285714,-64.27008,1.1471375464684013,0.9561328125000002,1.1229962825278808,1.0666666666666669,0.00031608424049221534
2018-01-12,0.0,274.15,273.25,275.15,0.8457142857142856,-76.58446631,1.1626394052044609,0.9513227982954546,1.1238475836431225,1.0333333333333334,0.0004294632169002223
2018-01-13,0.0,272.84999999999997,272.04999999999995,273.25,0.8407142857142857,-71.53001804,1.1781412639405202,0.9465127840909092,1.124698884758364,1.0,0.0005089473225066423
2018-01-14,0.0,271.15,269.45,272.45,0.8357142857142857,-71.53001804,1.1936431226765798,0.9417027698863638,1.125550185873606,0.9666666666666668,0.00051615486613328
2018-01-15,0.0026,272.04999999999995,268.84999999999997,275.65,0.84,-71.53001804,1.2091449814126394,0.9368927556818184,1.1264014869888475,0.9333333333333332,0.0005533468426814037
2018-01-16,0.0043,274.84999999999997,272.95,277.54999999999995,0.837857142857143,-69.81533624,1.2246468401486987,0.9320827414772728,1.127252788104089,0.9,0.0006241052838450733
2018-01-17,0.0016,274.04999999999995,272.84999999999997,274.54999999999995,0.8371428571428571,-95.57775954,1.2401486988847583,0.9272727272727274,1.1281040892193308,0.8666666666666667,0.0006387146113525634
2018-01-18,0.0064,275.04999999999995,273.45,278.25,0.8414285714285714,-74.10536743,1.1039776951672862,0.8304545454545456,1.0090343866171003,0.7875,0.0005848894813163883
2018-01-19,0.0,274.84999999999997,273.34999999999997,275.95,0.8507142857142856,-61.80017068,0.967806691449814,0.7336363636363636,0.8899646840148698,0.7083333333333334,0.000561178690115959
2018-01-20,0.0,273.75,271.34999999999997,275.84999999999997,0.8535714285714286,-69.47417972,0.831635687732342,0.6368181818181818,0.7708949814126393,0.6291666666666667,0.0005218215820442087
2018-01-21,0.0,272.75,270.75,273.75,0.8621428571428571,-84.3603721,0.6954646840148698,0.54,0.6518252788104089,0.55,0.00043841439595849763
2018-01-22,0.0002,272.84999999999997,271.84999999999997,274.75,0.8714285714285714,-84.3603721,0.5592936802973977,0.4431818181818182,0.5327555762081784,0.4708333333333333,0.0004027335502405997
2018-01-23,0.0005,274.04999999999995,272.25,277.65,0.8985714285714286,-71.7565595,0.4231226765799256,0.3463636363636363,0.4136858736059479,0.3916666666666666,0.0003932833381753845
2018-01-24,0.0005,281.04999999999995,277.65,284.04999999999995,0.89,-14.27701554,0.2869516728624535,0.2495454545454545,0.2946161710037174,0.3125,0.0008394049261650341
2018-01-25,0.0027,281.65,279.65,283.84999999999997,0.8785714285714286,-49.16152258,0.1507806691449814,0.1527272727272727,0.17554646840148697,0.2333333333333333,0.0007051705188751946
2018-01-26,0.0001,278.54999999999995,277.34999999999997,279.75,0.8757142857142857,-46.31912106,0.2280669144981412,0.2181818181818182,0.25339684014869884,0.3125,0.0005083700157619524
2018-01-27,0.0001,278.25,275.65,279.95,0.885,-50.2239539,0.305353159851301,0.2836363636363637,0.33124721189591066,0.3916666666666666,0.0006926079583532119
2018-01-28,0.0001,280.25,277.84999999999997,281.75,0.89,-19.68008731,0.3826394052044609,0.3490909090909091,0.4090975836431226,0.4708333333333333,0.0009698075701684139
2018-01-29,0.0021000000000000003,282.45,278.54999999999995,284.15,0.8928571428571429,-55.90331801,0.4599256505576207,0.4145454545454545,0.4869479553903344,0.55,0.0013557420837045156
2018-01-30,0.0,277.45,274.34999999999997,278.84999999999997,0.8821428571428571,-53.19280143,0.5372118959107806,0.48,0.5647983271375464,0.6291666666666667,0.0009284439736813954
2018-01-31,0.0031,277.75,272.84999999999997,281.75,0.88,-53.19280143,0.6144981412639404,0.5454545454545455,0.6426486988847583,0.7083333333333334,0.000897003219675705
2018-02-01,0.0,276.34999999999997,272.95,278.54999999999995,0.8771428571428571,-66.05389711,0.6917843866171003,0.610909090909091,0.7204990706319702,0.7875,0.0008024441026757984
2018-02-02,0.0003,275.04999999999995,271.95,277.95,0.8685714285714287,-66.05389711,0.7690706319702602,0.6763636363636364,0.798349442379182,0.8666666666666667,0.0007254950892415137
2018-02-03,0.0001,274.54999999999995,272.34999999999997,275.84999999999997,0.8678571428571429,-61.9965812,0.764721189591078,0.6675,0.7921798327137546,0.8562500000000001,0.0006525356139370569
2018-02-04,0.0005,272.65,269.04999999999995,276.45,0.8607142857142857,-92.85540848,0.7603717472118958,0.6586363636363637,0.786010223048327,0.8458333333333333,0.0006355896715146405
2018-02-05,0.0,271.45,267.04999999999995,274.04999999999995,0.8578571428571429,-68.09291299,0.7560223048327137,0.6497727272727274,0.7798406133828996,0.8354166666666667,0.0006785689017186497
2018-02-06,0.0,269.54999999999995,265.75,273.15,0.837857142857143,-68.09291299,0.7516728624535316,0.640909090909091,0.773671003717472,0.825,0.0006170477352529227
2018-02-07,0.0,270.84999999999997,268.15,275.34999999999997,0.827857142857143,-68.09291299,0.7473234200743494,0.6320454545454546,0.7675013940520445,0.8145833333333333,0.000609885121574235
2018-02-08,0.0,269.54999999999995,265.65,274.34999999999997,0.8221428571428571,-68.09291299,0.7429739776951673,0.6231818181818183,0.761331784386617,0.8041666666666667,0.0006404893799028449
2018-02-09,0.0,271.54999999999995,268.65,275.15,0.8085714285714286,-68.09291299,0.738624535315985,0.614318181818182,0.7551621747211894,0.79375,0.0006995253705205927
2018-02-10,0.0,272.15,270.25,274.34999999999997,0.8035714285714286,-68.09291299,0.7342750929368029,0.6054545454545456,0.7489925650557621,0.7833333333333333,0.0006434462934774472
2018-02-11,0.0002,274.65,272.45,277.95,0.8028571428571429,-68.09291299,0.7339405204460966,0.6102272727272728,0.7493833643122676,0.7854166666666667,0.0008503155197984404
2018-02-12,0.0,274.34999999999997,270.95,277.95,0.8042857142857143,-60.90597632,0.7336059479553902,0.6150000000000001,0.7497741635687731,0.7875,0.0009714306413988942
2018-02-13,0.0,273.15,270.04999999999995,277.34999999999997,0.8078571428571429,-95.59885962,0.733271375464684,0.6197727272727274,0.7501649628252788,0.7895833333333333,0.000811059841473106
2018-02-14,0.0,272.25,269.15,277.25,0.8064285714285714,-95.59885962,0.7329368029739777,0.6245454545454546,0.7505557620817844,0.7916666666666667,0.0007987011711894664
2018-02-15,0.0004,272.04999999999995,269.34999999999997,275.15,0.8064285714285714,-95.59885962,0.7326022304832713,0.6293181818181819,0.75094656133829,0.7937500000000001,0.000831118443611542
2018-02-16,0.0,276.15,272.04999999999995,280.84999999999997,0.8035714285714286,-75.04166274,0.7322676579925651,0.6340909090909091,0.7513373605947956,0.7958333333333334,0.0011861933931017782
2018-02-17,0.0,274.54999999999995,271.54999999999995,277.65,0.7992857142857143,-75.04166274,0.7319330855018588,0.6388636363636364,0.7517281598513011,0.7979166666666667,0.0009109612014462613
2018-02-18,0.0,274.34999999999997,273.25,275.84999999999997,0.7935714285714286,-85.69142452,0.7315985130111524,0.6436363636363637,0.7521189591078067,0.8,0.0006361840705907931
2018-02-19,0.0,274.04999999999995,271.54999999999995,277.45,0.7878571428571429,-85.69142452,0.712639405204461,0.6402272727272728,0.7382225836431227,0.7979166666666667,0.0008817902820926436
2018-02-20,0.0,272.75,269.84999999999997,276.95,0.79,-85.69142452,0.6936802973977695,0.6368181818181818,0.7243262081784386,0.7958333333333334,0.0009134331917276297
2018-02-21,0.0,272.75,269.04999999999995,276.65,0.79,-85.69142452,0.6747211895910781,0.6334090909090909,0.7104298327137546,0.7937500000000001,0.0009757995433256727
2018-02-22,0.0,272.45,269.25,275.65,0.7835714285714286,-85.69142452,0.6557620817843866,0.6300000000000001,0.6965334572490706,0.7916666666666667,0.0009271006387920966
2018-02-23,0.0,268.54999999999995,265.25,271.84999999999997,0.7778571428571429,-85.69142452,0.6368029739776951,0.6265909090909092,0.6826370817843865,0.7895833333333333,0.0007953265357902511
2018-02-24,0.0,269.25,265.04999999999995,272.54999999999995,0.7628571428571429,-85.69142452,0.6178438661710037,0.6231818181818183,0.6687407063197026,0.7875,0.0009381770342631228
2018-02-25,0.0002,266.65,262.65,270.65,0.7521428571428571,-85.69142452,0.5988847583643122,0.6197727272727274,0.6548443308550185,0.7854166666666667,0.0007807182486769928
2018-02-26,0.0,265.45,262.34999999999997,269.25,0.7378571428571429,-88.89316243,0.5799256505576208,0.6163636363636364,0.6409479553903346,0.7833333333333333,0.0007127777022298581
2018-02-27,0.0,264.04999999999995,259.45,269.15,0.7228571428571429,-88.89316243,0.5674349442379182,0.5925,0.6278294609665427,0.76875,0.0007473415405997593
2018-02-28,0.0,263.75,260.84999999999997,267.54999999999995,0.7057142857142857,-88.89316243,0.5549442379182156,0.5686363636363637,0.6147109665427508,0.7541666666666667,0.0006959526786760071
2018-03-01,0.0,263.75,260.04999999999995,268.54999999999995,0.687857142857143,-88.89316243,0.5424535315985131,0.5447727272727273,0.6015924721189592,0.7395833333333334,0.0007683098040175448
2018-03-02,0.0,264.34999999999997,259.25,269.84999999999997,0.675,-88.89316243,0.5299628252788104,0.520909090909091,0.5884739776951673,0.7250000000000001,0.0008836596394239668
2018-03-03,0.0,265.45,260.25,270.95,0.6564285714285714,-88.89316243,0.5174721189591078,0.4970454545454545,0.5753554832713754,0.7104166666666667,0.0009744224506590264
2018-03-04,0.0,269.95,263.45,276.84999999999997,0.6378571428571429,-88.89316243,0.5049814126394052,0.4731818181818181,0.5622369888475837,0.6958333333333334,0.001412298909255501
2018-03-05,0.0,274.75,269.95,281.84999999999997,0.6314285714285715,-88.89316243,0.4924907063197026,0.4493181818181818,0.5491184944237918,0.68125,0.001626037744136098
2018-03-06,0.0094,273.45,271.25,277.15,0.6392857142857143,-88.89316243,0.48,0.4254545454545454,0.536,0.6666666666666667,0.0012592741745615927
2018-03-07,0.0007,273.95,273.15,274.95,0.655,-72.06138316,0.4784386617100372,0.4384090909090908,0.536157063197026,0.6708333333333334,0.0010057348059089532
2018-03-08,0.0012,276.84999999999997,273.15,282.04999999999995,0.6642857142857143,-61.10395722,0.4768773234200744,0.4513636363636363,0.5363141263940521,0.675,0.0017061535803418418
2018-03-09,0.0,277.84999999999997,274.04999999999995,281.45,0.6685714285714286,-60.23292525,0.4753159851301116,0.4643181818181818,0.5364711895910781,0.6791666666666667,0.001950167332066041
2018-03-10,0.0004,278.34999999999997,273.84999999999997,282.65,0.6857142857142857,-60.23292525,0.4737546468401488,0.4772727272727273,0.5366282527881041,0.6833333333333333,0.0018073380376645702
2018-03-11,0.0,283.45,277.84999999999997,289.95,0.6914285714285714,-63.824822,0.4721933085501859,0.4902272727272727,0.5367853159851301,0.6875000000000001,0.002319037234628423
2018-03-12,0.0143,281.54999999999995,278.84999999999997,283.75,0.7092857142857143,-63.824822,0.4706319702602231,0.5031818181818182,0.5369423791821561,0.6916666666666668,0.0017872111517196684
2018-03-13,0.0009,282.25,277.95,284.75,0.7242857142857143,-50.40813458,0.4690706319702603,0.5161363636363637,0.5370994423791822,0.6958333333333334,0.002341583580701614
2018-03-14,0.0008,276.75,275.34999999999997,278.25,0.745,-56.18270899,0.4675092936802975,0.5290909090909092,0.5372565055762082,0.7000000000000001,0.0011713407178571883
2018-03-15,0.0,275.65,274.75,277.54999999999995,0.7614285714285713,-61.74404064,0.4792193308550186,0.5461363636363638,0.552953531598513,0.7250000000000001,0.0010694549859338674
2018-03-16,0.0006,272.45,269.54999999999995,274.84999999999997,0.7735714285714286,-73.28241527,0.4909293680297398,0.5631818181818182,0.5686505576208178,0.75,0.0011871937395805463
2018-03-17,0.0,269.54999999999995,267.45,271.75,0.7678571428571429,-81.66316014,0.502639405204461,0.5802272727272728,0.5843475836431227,0.775,0.00095439246989186
2018-03-18,0.0,270.34999999999997,267.04999999999995,274.04999999999995,0.7592857142857143,-81.66316014,0.5143494423791821,0.5972727272727274,0.6000446096654275,0.8,0.0011147094203592838
2018-03-19,0.0,271.04999999999995,266.34999999999997,276.15,0.7478571428571429,-81.66316014,0.5260594795539033,0.6143181818181819,0.6157416356877323,0.8250000000000001,0.0012876887263251163
2018-03-20,0.0001,271.45,266.54999999999995,275.75,0.7407142857142857,-81.66316014,0.5377695167286245,0.6313636363636365,0.6314386617100372,0.8500000000000001,0.00135792871315389
2018-03-21,0.0,273.45,267.45,278.95,0.7192857142857143,-74.64629783,0.5494795539033457,0.6484090909090909,0.647135687732342,0.875,0.0016757447267591397
2018-03-22,0.0034,274.15,272.25,275.65,0.7235714285714286,-75.50516345,0.5611895910780669,0.6654545454545455,0.6628327137546468,0.9,0.0012993188784859605
2018-03-23,0.0,274.95,274.04999999999995,275.95,0.7342857142857143,-58.33309042,0.5792565055762081,0.6702272727272728,0.6767295539033458,0.9041666666666668,0.0009409220683205093
2018-03-24,0.0,276.65,273.84999999999997,280.95,0.7235714285714286,-58.33309042,0.5973234200743494,0.675,0.6906263940520445,0.9083333333333334,0.0015851932873616312
2018-03-25,0.0,278.34999999999997,273.34999999999997,284.15,0.7157142857142857,-58.33309042,0.6153903345724906,0.6797727272727273,0.7045232342007434,0.9125,0.002033578247977693
2018-03-26,0.0001,277.75,274.15,281.04999999999995,0.7107142857142857,-58.33309042,0.6334572490706318,0.6845454545454546,0.7184200743494422,0.9166666666666669,0.001758691118811352
2018-03-27,0.0,276.45,273.54999999999995,280.25,0.7042857142857143,-81.30477808,0.6515241635687732,0.6893181818181819,0.7323169144981412,0.9208333333333336,0.001615696745747159
2018-03-28,0.01,273.54999999999995,272.75,274.84999999999997,0.7057142857142857,-81.30477808,0.6695910780669144,0.6940909090909092,0.7462137546468401,0.9250000000000002,0.0011693813130109441
2018-03-29,0.0,278.25,274.84999999999997,280.75,0.6992857142857143,-51.11956832,0.6876579925650557,0.6988636363636365,0.760110594795539,0.9291666666666668,0.0021196500681415938
2018-03-30,0.0,278.15,272.25,284.65,0.6957142857142857,-80.59428042,0.7057249070631969,0.7036363636363637,0.7740074349442378,0.9333333333333336,0.0023052059834812962
2018-03-31,0.0044,277.25,274.54999999999995,280.65,0.7171428571428571,-80.59428042,0.7425278810408921,0.7343181818181819,0.8016445167286244,0.9395833333333335,0.0017849116017331808
2018-04-01,0.0009,274.54999999999995,273.84999999999997,275.75,0.7535714285714286,-94.35131565,0.7793308550185872,0.765,0.8292815985130111,0.9458333333333336,0.0012192821679091084
2018-04-02,0.001,277.54999999999995,272.25,282.45,0.77,-76.30446842,0.8161338289962824,0.7956818181818182,0.8569186802973978,0.9520833333333336,0.002066961181932535
2018-04-03,0.0001,284.84999999999997,277.65,291.65,0.7664285714285713,-38.56671404,0.8529368029739777,0.8263636363636364,0.8845557620817844,0.9583333333333336,0.0030599263730947414
2018-04-04,0.0014,288.34999999999997,282.95,294.54999999999995,0.7614285714285713,-44.25446383,0.8897397769516728,0.8570454545454544,0.9121928438661709,0.9645833333333336,0.0031484509649127262
2018-04-05,0.0007,283.34999999999997,277.54999999999995,288.65,0.7521428571428571,-56.64368357,0.926542750929368,0.8877272727272727,0.9398299256505576,0.9708333333333334,0.0028602386539711704
2018-04-06,0.0,279.95,273.54999999999995,286.04999999999995,0.73,-33.06305999,0.9633457249070632,0.9184090909090908,0.9674670074349443,0.9770833333333334,0.0025966524681658508
2018-04-07,0.0,285.04999999999995,276.95,293.34999999999997,0.7114285714285714,-33.06305999,1.0001486988847583,0.949090909090909,0.9951040892193308,0.9833333333333334,0.00349931385314634
2018-04-08,0.0,287.04999999999995,281.34999999999997,293.34999999999997,0.7071428571428571,-33.06305999,1.1550557620817845,1.050681818181818,1.126664033457249,1.0604166666666668,0.0033927071453873927
2018-04-09,0.0,287.25,278.04999999999995,295.04999999999995,0.6935714285714286,-33.06305999,1.3099628252788105,1.1522727272727271,1.2582239776951674,1.1375000000000002,0.00392813536387619
2018-04-10,0.0001,290.75,284.25,297.75,0.6778571428571429,-33.06305999,1.4648698884758364,1.2538636363636364,1.3897839219330854,1.2145833333333331,0.004232485636843143
2018-04-11,0.0,288.15,284.75,293.34999999999997,0.6607142857142857,-44.29437016,1.6197769516728624,1.3554545454545457,1.5213438661710035,1.2916666666666667,0.0034172988611958434
2018-04-12,0.0,289.75,282.65,297.04999999999995,0.6535714285714286,-44.29437016,1.7746840148698884,1.4570454545454543,1.6529038104089218,1.36875,0.004520190516568107
2018-04-13,0.0056,288.84999999999997,283.95,292.84999999999997,0.657142857142857,-39.11557243,1.9295910780669143,1.5586363636363636,1.7844637546468398,1.4458333333333333,0.0038212827657149112
2018-04-14,0.0002,286.84999999999997,283.15,292.65,0.6535714285714286,-41.36901509,2.0844981412639405,1.6602272727272729,1.916023698884758,1.5229166666666667,0.0035024277552940805
2018-04-15,0.0002,289.54999999999995,284.15,296.15,0.6314285714285715,-35.27660394,2.2394052044609665,1.761818181818182,2.0475836431226764,1.6,0.00402557856004105
2018-04-16,0.0067,285.34999999999997,282.84999999999997,287.75,0.6471428571428571,-44.85529169,2.262379182156134,1.8081818181818183,2.0986654275092937,1.7166666666666668,0.002642640939529964
2018-04-17,0.0,286.04999999999995,279.95,291.84999999999997,0.6507142857142857,-39.86850905,2.2853531598513013,1.8545454545454547,2.1497472118959107,1.8333333333333333,0.0036793681389206507
2018-04-18,0.0,289.34999999999997,281.95,296.45,0.6542857142857144,-39.86850905,2.3083271375464687,1.900909090909091,2.200828996282528,1.95,0.004304559618572439
2018-04-19,0.0,291.75,285.04999999999995,297.04999999999995,0.6457142857142857,-39.86850905,2.331301115241636,1.947272727272728,2.251910780669145,2.0666666666666664,0.004357075502414325
2018-04-20,0.0,293.04999999999995,285.34999999999997,299.75,0.6464285714285714,-39.86850905,2.354275092936803,1.993636363636364,2.302992565055762,2.1833333333333336,0.005104969242809906
2018-04-21,0.0,290.15,284.75,296.04999999999995,0.6564285714285714,-39.86850905,2.3772490706319704,2.04,2.3540743494423793,2.3,0.004180391601031706
2018-04-22,0.002,289.65,282.84999999999997,295.84999999999997,0.6521428571428571,-39.86850905,2.400223048327138,2.0863636363636364,2.405156133828996,2.4166666666666665,0.004412606834039367
2018-04-23,0.0002,289.15,283.04999999999995,294.75,0.6585714285714286,-24.70023341,2.423197026022305,2.132727272727273,2.456237918215613,2.533333333333333,0.004379407988291453
2018-04-24,0.0003,285.34999999999997,280.25,290.65,0.6764285714285714,-59.42044102,2.4378066914498144,2.205,2.50646468401487,2.6666666666666665,0.0036619488537046967
2018-04-25,0.0002,286.04999999999995,280.95,292.25,0.6778571428571429,-41.07841674,2.452416356877324,2.277272727272728,2.5566914498141267,2.8,0.003911268910181126
2018-04-26,0.0029,281.95,277.65,286.15,0.6864285714285714,-66.71843163,2.4670260223048333,2.3495454545454546,2.606918215613383,2.933333333333333,0.0030791174302982273
2018-04-27,0.0,283.65,276.34999999999997,289.25,0.6785714285714286,-21.36644036,2.4816356877323424,2.421818181818182,2.6571449814126398,3.0666666666666664,0.0037280554876797877
2018-04-28,0.0,288.75,280.65,295.45,0.6614285714285714,-21.36644036,2.496245353159852,2.494090909090909,2.707371747211896,3.2,0.004791680090694366
2018-04-29,0.0,291.65,283.15,297.95,0.6578571428571429,-21.36644036,2.5108550185873613,2.5663636363636364,2.7575985130111524,3.333333333333333,0.005084600162237306
2018-04-30,0.0,290.34999999999997,284.04999999999995,297.54999999999995,0.6357142857142857,-21.36644036,2.5254646840148705,2.638636363636364,2.807825278810409,3.466666666666667,0.0050316162006426935
2018-05-01,0.0,286.04999999999995,279.54999999999995,290.15,0.6221428571428572,-51.28902304,2.54007434944238,2.710909090909091,2.858052044609666,3.6,0.0044054480026413535
2018-05-02,0.0081,283.84999999999997,276.95,288.95,0.6228571428571429,-51.28902304,2.556579925650558,2.719090909090909,2.8977309479553908,3.69375,0.003902911525028566
2018-05-03,0.0,286.95,280.75,293.65,0.6278571428571429,-37.2871777,2.573085501858736,2.7272727272727275,2.937409851301115,3.7875,0.0043059258236233505
2018-05-04,0.0,285.15,278.25,291.04999999999995,0.6271428571428572,-37.2871777,2.5895910780669147,2.735454545454546,2.9770887546468403,3.88125,0.004057537882368873
2018-05-05,0.0,285.75,278.45,291.54999999999995,0.625,-37.2871777,2.6060966542750927,2.743636363636364,3.016767657992565,3.975000000000001,0.004277779277560644
2018-05-06,0.0,288.25,282.25,293.84999999999997,0.6278571428571429,-37.2871777,2.6226022304832712,2.751818181818182,3.05644656133829,4.0687500000000005,0.0043936172616443284
2018-05-07,0.0,291.25,284.45,297.15,0.6121428571428572,-37.2871777,2.6391078066914497,2.76,3.0961254646840146,4.1625000000000005,0.005081272630221885
2018-05-08,0.0,292.34999999999997,286.15,298.34999999999997,0.5914285714285714,-37.2871777,2.655613382899628,2.7681818181818185,3.1358043680297394,4.2562500000000005,0.005314689943186225
2018-05-09,0.0001,293.15,287.15,299.54999999999995,0.58,-37.2871777,2.6721189591078063,2.776363636363637,3.175483271375464,4.3500000000000005,0.0054511957755259
2018-05-10,0.0002,293.25,288.34999999999997,300.54999999999995,0.5714285714285715,-66.81886186,2.66542750929368,2.7825000000000006,3.1720492565055762,4.354166666666667,0.005321658123561918
2018-05-11,0.0,287.65,286.04999999999995,288.95,0.5857142857142857,-39.69635733,2.658736059479553,2.788636363636364,3.1686152416356874,4.358333333333334,0.002911888779146861
2018-05-12,0.0,291.25,285.75,296.75,0.5992857142857143,-39.69635733,2.652044609665427,2.7947727272727274,3.1651812267657986,4.362500000000001,0.004725263086258001
2018-05-13,0.0,293.54999999999995,287.75,298.84999999999997,0.5971428571428572,-39.69635733,2.645353159851301,2.8009090909090912,3.1617472118959107,4.366666666666667,0.005510356985223141
2018-05-14,0.0,291.75,287.45,296.34999999999997,0.5857142857142857,-39.69635733,2.6386617100371748,2.807045454545455,3.1583131970260223,4.370833333333334,0.004885691307176193
2018-05-15,0.0040999999999999995,288.54999999999995,284.25,294.54999999999995,0.595,-39.69635733,2.6319702602230484,2.8131818181818184,3.154879182156134,4.375,0.004325477404593093
2018-05-16,0.0008,288.25,284.04999999999995,294.25,0.6092857142857143,-41.05961796,2.625278810408922,2.819318181818182,3.151445167286245,4.379166666666667,0.004213048657932381
2018-05-17,0.0,289.34999999999997,284.54999999999995,294.15,0.6114285714285714,-63.43245017,2.618587360594796,2.8254545454545457,3.148011152416357,4.383333333333334,0.004607991497481769
2018-05-18,0.0,285.84999999999997,282.34999999999997,289.65,0.625,-63.43245017,2.6494795539033458,2.785909090909091,3.167135687732342,4.375,0.00375411339507253
2018-05-19,0.0,288.84999999999997,283.54999999999995,294.95,0.6214285714285714,-63.43245017,2.680371747211896,2.746363636363637,3.1862602230483272,4.366666666666667,0.00451995019153071
2018-05-20,0.0,289.34999999999997,281.84999999999997,295.84999999999997,0.6114285714285714,-63.43245017,2.711263940520446,2.706818181818182,3.2053847583643122,4.358333333333333,0.005238081688633782
2018-05-21,0.0,290.65,283.95,296.45,0.6078571428571429,-63.43245017,2.7421561338289964,2.667272727272727,3.2245092936802973,4.35,0.0053573612892471745
